Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
30,Male,Bachelor's,Single,,754.0,,Business,Employed,8,Fair,0.22709631089616347,26605.0,2.0,Mcgrathton,MI,Eritrea,1.0,1,Low
25,Male,Bachelor's,Widowed,,703.0,26813.0,Personal,Employed,13,Good,0.12654859532290455,276062.0,1.0,Grayfort,CA,Brazil,3.0,0,Medium
46,Non-binary,PhD,Divorced,86141.0,755.0,25914.0,Personal,Self-employed,6,Fair,0.109355233582102,24358.0,1.0,Terranceton,NJ,Mozambique,1.0,2,Low
34,Male,Master's,Divorced,119363.0,737.0,,Personal,Employed,14,Fair,0.49426070146368195,86464.0,3.0,Christinashire,NY,Ghana,2.0,2,High
33,Male,High School,Widowed,41788.0,723.0,47440.0,Auto,Employed,14,Poor,0.17445204590996474,50781.0,2.0,Cooperton,CA,Trinidad and Tobago,1.0,1,Medium
66,Non-binary,PhD,Widowed,94329.0,710.0,30492.0,Business,Self-employed,12,Poor,0.4626417886745695,,0.0,Port Loriville,WV,Cape Verde,3.0,2,Low
29,Male,PhD,Married,114835.0,607.0,49051.0,Business,Self-employed,18,Poor,0.2539957557493203,65904.0,4.0,Brownville,MI,Austria,0.0,0,Low
20,Male,High School,Divorced,41148.0,,26392.0,Personal,Employed,5,Poor,0.3835380453309203,99387.0,2.0,New Courtney,IA,Cote d'Ivoire,2.0,1,Low
34,Non-binary,High School,Divorced,111865.0,,20008.0,Business,Self-employed,1,Fair,0.32182992960500834,,0.0,West Kristen,PW,Malaysia,3.0,2,Low
62,Non-binary,High School,Widowed,78535.0,671.0,30089.0,Business,Employed,10,Poor,0.4137565232877245,250340.0,3.0,Danielstad,LA,Serbia,4.0,1,Low
45,Non-binary,PhD,Married,54946.0,713.0,49100.0,Business,Employed,0,Excellent,0.4139403220623227,,3.0,Ferrellchester,FM,Venezuela,0.0,2,High
65,Non-binary,High School,Single,55989.0,605.0,,Home,Unemployed,11,Excellent,0.45741423268914494,162321.0,3.0,Andreamouth,WI,Tonga,,1,Low
42,Non-binary,Bachelor's,Divorced,95614.0,721.0,48435.0,Business,Unemployed,0,Good,0.43966375879623376,163223.0,4.0,West Amy,DC,Romania,1.0,1,Medium
68,Non-binary,Master's,Divorced,,650.0,,Auto,Unemployed,3,Poor,0.37983408659301965,209096.0,1.0,Wongburgh,SD,Bahamas,4.0,2,High
57,Non-binary,Master's,Married,102747.0,666.0,24982.0,Business,Employed,4,Excellent,0.40466865152626197,273017.0,4.0,East Cathy,MD,Burkina Faso,,1,Low
63,Male,Master's,Married,116550.0,637.0,26266.0,Personal,Self-employed,15,Good,0.41377420898034334,53669.0,3.0,West Brian,NJ,Cambodia,3.0,1,Medium
38,Non-binary,PhD,Widowed,93667.0,734.0,46700.0,Auto,Unemployed,13,Good,0.3658222882168509,50100.0,3.0,Maryfurt,CA,Marshall Islands,3.0,1,Low
40,Male,PhD,Single,76354.0,727.0,,Personal,Employed,0,Fair,0.1634039910281838,136850.0,0.0,Katiehaven,ND,Georgia,,2,Low
68,Female,Master's,Single,,663.0,14939.0,Business,Self-employed,0,Good,0.47675553633224155,100820.0,,Martinborough,MI,Lebanon,1.0,2,Medium
67,Female,PhD,Married,48231.0,626.0,,Home,Self-employed,8,Good,0.181031995089774,43152.0,2.0,Alvarezfurt,ND,Mongolia,4.0,0,Low
61,Male,Bachelor's,Widowed,114094.0,705.0,,Auto,Unemployed,7,Fair,0.19643129165940745,291575.0,3.0,North Larry,VA,Brunei Darussalam,2.0,0,Low
33,Male,High School,Married,23934.0,610.0,23083.0,Business,Employed,7,Fair,0.30193036301062226,228926.0,2.0,North Troystad,DE,Switzerland,4.0,2,Low
39,Non-binary,High School,Widowed,43849.0,606.0,42329.0,Home,Employed,11,Fair,0.2422649966957536,80095.0,4.0,East Elizabeth,KY,Gambia,2.0,0,Medium
63,Non-binary,Master's,Divorced,82744.0,,13060.0,Home,Self-employed,17,Good,0.24104710215553418,293919.0,2.0,North Michaelberg,SC,Fiji,1.0,2,Low
41,Non-binary,High School,Single,45710.0,723.0,5030.0,Auto,Employed,7,Fair,0.5585743664483191,,1.0,North Scottbury,PW,Azerbaijan,1.0,1,Low
33,Female,Bachelor's,Divorced,,633.0,15139.0,Business,Employed,5,Excellent,0.5048995952746262,280677.0,0.0,Rosechester,GU,Jordan,1.0,2,Medium
30,Female,Master's,Single,45650.0,635.0,40588.0,Business,Employed,13,Fair,0.22120195506364118,102365.0,2.0,Ortizfort,KY,Saint Kitts and Nevis,3.0,1,Medium
39,Female,Bachelor's,Widowed,103324.0,651.0,36782.0,Business,Self-employed,6,Poor,0.5848624952822079,100659.0,4.0,Elijahchester,HI,Sierra Leone,3.0,2,Medium
26,Non-binary,Bachelor's,Widowed,89549.0,777.0,39465.0,Auto,Self-employed,1,Fair,0.1448431017938522,248344.0,3.0,Sanchezstad,OH,Montenegro,3.0,1,Low
36,Male,Master's,Divorced,84808.0,645.0,,Business,Unemployed,18,Excellent,0.22471000020687074,52873.0,0.0,Lake Stacy,MP,Panama,,2,Low
21,Non-binary,High School,Married,52161.0,609.0,44806.0,Business,Employed,17,Fair,0.3831502334409522,175584.0,0.0,Lake Joshuaberg,NE,Iran,1.0,2,Low
41,Female,Master's,Married,80910.0,663.0,36202.0,Auto,Employed,6,Good,0.5917985927266638,270446.0,,New Michaelfurt,IN,United Kingdom,1.0,0,High
63,Female,High School,Widowed,72633.0,,30168.0,Personal,Unemployed,13,Excellent,0.3352731159323632,78722.0,2.0,Hardyburgh,OH,Chile,3.0,2,High
52,Male,Master's,Divorced,36148.0,632.0,48241.0,Personal,Employed,0,Good,0.5478203803955629,210792.0,4.0,Wheelerfurt,MA,Ecuador,0.0,0,Low
54,Female,High School,Divorced,40760.0,654.0,45642.0,Personal,Unemployed,15,Good,0.31494320920708463,25833.0,2.0,Beanburgh,WY,United States Virgin Islands,3.0,2,High
50,Male,Bachelor's,Married,106891.0,,25505.0,Personal,Employed,12,Good,0.3357872408206385,253826.0,0.0,New Katherinemouth,VI,Peru,2.0,0,Medium
44,Female,PhD,Divorced,76963.0,750.0,24605.0,Auto,Employed,11,Poor,0.3612345035591703,153802.0,0.0,Burtonville,NY,Egypt,0.0,1,Medium
43,Female,Master's,Divorced,52580.0,694.0,12498.0,Business,Self-employed,2,Poor,0.3546382862862868,49218.0,1.0,Lake Timothy,NY,Oman,,1,Low
28,Male,PhD,Single,28430.0,694.0,,Home,Self-employed,19,Excellent,0.42787926945320065,91469.0,1.0,Wardtown,SC,United Kingdom,1.0,2,Low
46,Non-binary,Bachelor's,Divorced,76195.0,604.0,41228.0,Business,Employed,8,Good,0.5310454654782328,238096.0,0.0,Scottmouth,SC,Malta,1.0,1,High
46,Male,High School,Divorced,94174.0,,29367.0,Auto,Self-employed,11,Poor,0.10995616494178881,189352.0,2.0,New Danielburgh,NJ,Venezuela,2.0,0,Medium
50,Non-binary,PhD,Widowed,112607.0,,33709.0,Auto,Employed,5,Good,0.41339574211638597,,3.0,Mooretown,DC,Anguilla,,1,Low
45,Female,Bachelor's,Single,76738.0,690.0,,Business,Unemployed,18,Fair,0.5262006715630805,82041.0,1.0,East Dale,DC,Tajikistan,1.0,2,Low
30,Non-binary,PhD,Divorced,57632.0,,46324.0,Personal,Self-employed,0,Excellent,0.5933383748316634,251247.0,4.0,North Emilyberg,HI,Brazil,2.0,1,Low
37,Male,PhD,Widowed,44453.0,,46113.0,Auto,Unemployed,8,Excellent,0.13359830925989022,,3.0,North Gregory,MD,Barbados,1.0,1,Low
25,Female,High School,Widowed,,637.0,43848.0,Personal,Employed,1,Excellent,0.12720820903855992,236984.0,1.0,Craigview,VT,Puerto Rico,4.0,0,Medium
60,Female,Master's,Married,70099.0,747.0,32497.0,Home,Employed,19,Excellent,0.5557732168231101,297603.0,2.0,Turnerbury,MH,Slovenia,0.0,0,Medium
27,Female,High School,Widowed,41832.0,782.0,41087.0,Personal,Self-employed,15,Good,0.18331966190829993,,1.0,West Angel,AL,Korea,,1,Low
63,Non-binary,Bachelor's,Married,97991.0,754.0,29829.0,Home,Unemployed,18,Fair,0.2298190437627979,,2.0,Jennifermouth,DC,Kiribati,0.0,0,Low
42,Non-binary,PhD,Married,32427.0,722.0,18046.0,Personal,Unemployed,2,Excellent,0.5837908034412058,76643.0,4.0,Jonesshire,VT,Guadeloupe,1.0,0,Medium
67,Female,Bachelor's,Widowed,32121.0,677.0,11902.0,Home,Unemployed,6,Poor,0.38183130510310626,191393.0,3.0,East Melissa,VI,Aruba,2.0,0,Low
57,Female,Master's,Married,56688.0,603.0,,Personal,Employed,9,Excellent,0.30950296760469387,,1.0,Clinefort,MA,Australia,1.0,1,Low
20,Non-binary,Bachelor's,Widowed,,619.0,,Business,Unemployed,4,Good,0.37833925981255745,71734.0,1.0,New Renee,NM,Gabon,1.0,1,Medium
59,Female,Master's,Divorced,82188.0,,39526.0,Home,Self-employed,9,Fair,0.341121757464232,237901.0,0.0,Richardstad,VI,Cambodia,3.0,1,Low
54,Female,High School,Widowed,98764.0,674.0,17929.0,Auto,Self-employed,0,Poor,0.12741483530693118,298502.0,0.0,Nicholeborough,WV,Fiji,4.0,2,Medium
54,Non-binary,High School,Divorced,26450.0,736.0,,Home,Self-employed,9,Good,0.23521183664415404,258184.0,3.0,Melissamouth,IA,Oman,4.0,0,Low
53,Female,PhD,Married,,683.0,22144.0,Auto,Unemployed,6,Poor,0.5923348471296905,210807.0,1.0,Phelpshaven,TN,Zimbabwe,0.0,1,Low
62,Female,PhD,Single,49218.0,,35915.0,Home,Unemployed,4,Fair,0.20276138492880572,172038.0,0.0,West Mary,DC,Comoros,3.0,1,High
50,Male,Bachelor's,Single,,747.0,,Personal,Unemployed,13,Poor,0.36200711038838995,,,Stephensmouth,WV,Pakistan,0.0,1,Low
65,Male,PhD,Single,107457.0,775.0,49758.0,Business,Employed,17,Fair,0.5504575972647748,211726.0,1.0,Port Paulabury,AL,Algeria,4.0,0,Low
33,Female,Master's,Widowed,30108.0,774.0,5514.0,Home,Self-employed,13,Fair,0.24567643012825283,135934.0,1.0,Lake Ann,TN,Romania,1.0,2,Low
21,Male,Master's,Divorced,38409.0,744.0,,Business,Employed,0,Fair,0.5994272929483521,147305.0,,South Angela,WV,Honduras,1.0,2,Low
60,Male,High School,Divorced,59612.0,610.0,27575.0,Home,Employed,8,Excellent,0.4865833536654377,180041.0,1.0,Bethton,UT,British Virgin Islands,4.0,1,Low
47,Non-binary,Master's,Single,,692.0,43789.0,Home,Employed,16,Good,0.23937840701004767,,2.0,Desireehaven,OH,Panama,3.0,1,Low
55,Male,Master's,Divorced,117792.0,,5553.0,Auto,Unemployed,16,Fair,0.4701416653071794,29932.0,0.0,Ryanbury,IL,Ethiopia,0.0,1,Low
50,Non-binary,Master's,Divorced,,765.0,45440.0,Business,Employed,11,Good,0.3688779243812562,,3.0,Lake Misty,ND,Iran,1.0,2,Low
21,Female,Master's,Married,69465.0,,29574.0,Personal,Self-employed,16,Poor,0.49518787313019164,196808.0,4.0,Cainport,IN,Turkey,4.0,2,Medium
23,Non-binary,PhD,Widowed,87787.0,713.0,23484.0,Personal,Self-employed,4,Fair,0.5274661822051199,123583.0,3.0,Lynchland,PR,Burundi,1.0,2,Low
30,Non-binary,Bachelor's,Widowed,97222.0,691.0,7418.0,Business,Employed,2,Fair,0.46030239191191447,53441.0,3.0,Shelleyton,CT,Singapore,1.0,0,Medium
40,Non-binary,Master's,Widowed,91602.0,659.0,11897.0,Auto,Self-employed,16,Poor,0.10107942037491999,99772.0,4.0,Ravenshire,IA,Barbados,2.0,0,Low
49,Male,Master's,Married,,786.0,31826.0,Personal,Self-employed,4,Good,0.3989248403413366,71319.0,2.0,Jimmyfort,IL,Belize,1.0,2,Low
65,Male,High School,Widowed,63200.0,757.0,41636.0,Auto,Self-employed,2,Poor,0.4011395659076932,85954.0,1.0,New Deannachester,DE,Australia,3.0,0,Low
46,Non-binary,High School,Single,,700.0,33419.0,Business,Self-employed,18,Poor,0.5461723176434324,132416.0,1.0,Port Rebecca,SD,French Guiana,0.0,0,Low
69,Male,PhD,Married,43946.0,662.0,6044.0,Auto,Unemployed,18,Excellent,0.2647645217003468,,0.0,Lake Maryland,OH,Kiribati,,1,Low
43,Female,High School,Divorced,95604.0,766.0,46237.0,Personal,Self-employed,7,Fair,0.22810686306686553,199716.0,4.0,Brentshire,DE,Kuwait,3.0,1,Medium
56,Male,Bachelor's,Single,54961.0,624.0,13330.0,Business,Self-employed,7,Fair,0.4498115386171986,132168.0,3.0,Bradfordville,MO,Suriname,3.0,0,Low
27,Non-binary,High School,Single,21265.0,642.0,10921.0,Business,Employed,7,Good,0.5408284764748057,146766.0,0.0,New Robertborough,OH,Turks and Caicos Islands,1.0,0,High
41,Non-binary,Master's,Married,45236.0,,7124.0,Business,Unemployed,3,Excellent,0.3308503983943174,211859.0,0.0,Patricialand,AZ,United States Minor Outlying Islands,3.0,0,Low
18,Male,Master's,Widowed,95379.0,779.0,10321.0,Auto,Employed,9,Poor,0.10987281973477511,251490.0,,Port Karaberg,IL,Puerto Rico,3.0,2,Low
36,Male,PhD,Widowed,81585.0,679.0,46528.0,Personal,Unemployed,0,Excellent,0.2776838553836881,95567.0,2.0,Port Scottmouth,MT,India,4.0,1,Low
56,Non-binary,Master's,Widowed,25778.0,773.0,30409.0,Personal,Self-employed,6,Poor,0.41644963132277657,194156.0,0.0,West Timothybury,VI,Malaysia,1.0,1,High
57,Non-binary,Master's,Divorced,65630.0,690.0,,Business,Self-employed,9,Good,0.28563226736171166,,,South Kristaside,OR,Nauru,,2,Medium
32,Female,Bachelor's,Divorced,106826.0,668.0,24754.0,Auto,Self-employed,17,Good,0.5406424061884142,287209.0,1.0,North Lesliehaven,FL,Kyrgyz Republic,1.0,2,Low
18,Female,PhD,Widowed,,733.0,42928.0,Home,Self-employed,3,Excellent,0.3119678266829513,88122.0,1.0,Baileyborough,MP,Togo,3.0,2,Low
21,Male,PhD,Single,,610.0,49449.0,Personal,Employed,18,Good,0.1508878344575764,118343.0,,North Ruth,FL,Antigua and Barbuda,4.0,0,High
35,Female,Bachelor's,Widowed,31160.0,634.0,47147.0,Personal,Unemployed,5,Poor,0.44022724507613675,93502.0,4.0,Marychester,MA,Cameroon,2.0,1,Low
50,Non-binary,Bachelor's,Married,84091.0,643.0,48267.0,Business,Unemployed,12,Poor,0.26345132257228,265885.0,1.0,Andersonside,KY,Lebanon,,0,Medium
62,Male,PhD,Married,,699.0,48587.0,Business,Self-employed,9,Fair,0.5716781350084872,67021.0,,Kevinchester,MT,Qatar,0.0,1,Low
53,Female,Master's,Divorced,,685.0,29111.0,Business,Unemployed,4,Poor,0.22091621466747433,107978.0,2.0,West Kimberly,NH,Yemen,3.0,2,Medium
47,Non-binary,PhD,Widowed,47201.0,652.0,16609.0,Personal,Self-employed,15,Fair,0.42576559596134345,198733.0,3.0,Port Josephton,NH,Dominican Republic,4.0,1,Low
19,Non-binary,Master's,Widowed,31170.0,729.0,18632.0,Auto,Unemployed,14,Fair,0.5906766250245086,221662.0,4.0,Williamsview,IA,Saint Lucia,0.0,1,Low
50,Male,Master's,Married,29597.0,696.0,37711.0,Auto,Self-employed,2,Fair,0.39734438336749234,212897.0,3.0,East Anthonyville,NY,Israel,3.0,2,Low
47,Non-binary,Bachelor's,Married,110710.0,726.0,40870.0,Personal,Unemployed,16,Poor,0.1416717790582465,249171.0,1.0,Loweryfort,SD,Lesotho,3.0,0,Low
35,Female,Bachelor's,Married,23328.0,716.0,10184.0,Auto,Self-employed,1,Fair,0.28090157805133587,95115.0,1.0,East Michaelshire,WV,Christmas Island,2.0,1,Medium
32,Male,PhD,Divorced,28967.0,793.0,41386.0,Auto,Self-employed,18,Good,0.5511918560788516,,0.0,South Melanieburgh,AL,Malaysia,1.0,0,Low
36,Female,Master's,Married,87641.0,674.0,41418.0,Business,Employed,16,Fair,0.3200991604147607,194096.0,0.0,New Jennifer,AK,Cameroon,,1,Low
52,Male,High School,Widowed,32227.0,700.0,47674.0,Business,Self-employed,6,Excellent,0.351854327106636,39828.0,,North Lisa,OR,Poland,2.0,1,Medium
36,Male,Master's,Married,108087.0,714.0,20775.0,Business,Unemployed,14,Excellent,0.20033304346561584,261749.0,2.0,South Emmabury,AS,Burundi,3.0,0,Low
33,Non-binary,High School,Single,44996.0,738.0,5442.0,Business,Self-employed,16,Poor,0.4330154324429998,44497.0,3.0,East Jasminside,NV,Mexico,2.0,1,Low
45,Male,High School,Single,,718.0,6056.0,Home,Self-employed,19,Fair,0.562754860330664,46878.0,3.0,Williamsmouth,ID,Latvia,1.0,2,Low
28,Non-binary,Bachelor's,Married,81072.0,741.0,36087.0,Personal,Unemployed,3,Poor,0.28183477859039885,,0.0,Michaelmouth,MP,Faroe Islands,,2,Low
63,Female,Master's,Married,46639.0,679.0,15687.0,Auto,Unemployed,11,Excellent,0.37742892897211044,49134.0,0.0,Stephenmouth,OR,Italy,2.0,0,Low
55,Male,Master's,Married,76152.0,746.0,17372.0,Home,Self-employed,10,Good,0.19214553395579345,175519.0,2.0,Heatherview,CA,Estonia,0.0,0,Low
63,Non-binary,Master's,Widowed,22708.0,601.0,49770.0,Auto,Employed,18,Good,0.33202016883723895,205962.0,,West Sabrina,NC,Serbia,1.0,0,Low
39,Female,High School,Widowed,97384.0,612.0,46775.0,Home,Self-employed,8,Good,0.34282319847552123,,1.0,New Amandaview,FL,British Indian Ocean Territory (Chagos Archipelago),0.0,1,Low
58,Male,High School,Married,79789.0,773.0,37737.0,Home,Employed,6,Poor,0.21049384653742712,51892.0,,Port Jacqueline,MH,Iraq,3.0,2,Low
30,Male,High School,Married,,771.0,,Business,Self-employed,4,Excellent,0.5706561962660255,257870.0,3.0,Danielview,VT,Belarus,,1,Low
32,Non-binary,Bachelor's,Widowed,,,33205.0,Home,Unemployed,13,Fair,0.337541194304531,86415.0,0.0,Jesseberg,OR,British Indian Ocean Territory (Chagos Archipelago),0.0,1,Medium
35,Male,Master's,Single,104482.0,689.0,32009.0,Auto,Employed,17,Poor,0.17728797368938168,133845.0,0.0,South Christophermouth,NJ,Mayotte,2.0,2,High
22,Male,PhD,Single,56507.0,616.0,15709.0,Auto,Employed,9,Excellent,0.44593933617200676,182862.0,3.0,New Samuelmouth,TX,Belgium,1.0,2,Medium
30,Non-binary,PhD,Married,62988.0,,45805.0,Home,Unemployed,6,Fair,0.4978152394035781,241518.0,1.0,Lake Robert,GU,Poland,0.0,1,Medium
58,Non-binary,Master's,Single,38715.0,616.0,36602.0,Home,Unemployed,9,Fair,0.3948984414289993,280173.0,4.0,West Lynn,MT,Mexico,2.0,2,Low
63,Non-binary,Master's,Widowed,56180.0,714.0,,Home,Self-employed,2,Poor,0.4488049128967174,283705.0,4.0,Timothystad,NJ,Israel,3.0,1,Low
57,Male,Bachelor's,Divorced,27933.0,,20817.0,Auto,Self-employed,1,Excellent,0.46560577450327756,,,North Justinland,TX,Puerto Rico,3.0,0,Low
59,Non-binary,High School,Widowed,23784.0,734.0,21784.0,Personal,Employed,15,Good,0.4010021666497383,121736.0,4.0,Greenside,WA,Central African Republic,1.0,1,Medium
50,Non-binary,Bachelor's,Divorced,103169.0,701.0,39830.0,Business,Self-employed,5,Fair,0.2504834079746252,144829.0,2.0,Houstonfort,OH,Bangladesh,,0,Low
65,Female,Bachelor's,Single,68351.0,699.0,44230.0,Auto,Employed,18,Excellent,0.16232898432839446,120917.0,0.0,Turnerside,FM,Angola,0.0,1,Low
56,Non-binary,PhD,Widowed,,,14064.0,Business,Employed,13,Fair,0.3907522394375075,180396.0,2.0,Lake Leahland,AS,Georgia,4.0,0,Medium
51,Non-binary,PhD,Single,72620.0,685.0,28467.0,Business,Unemployed,1,Good,0.374714874629952,181932.0,4.0,New Andrewview,ID,Martinique,1.0,1,Low
22,Non-binary,High School,Widowed,,,31975.0,Business,Unemployed,13,Poor,0.3719151205294595,120213.0,4.0,Janetville,GA,Turkmenistan,,1,Low
20,Non-binary,High School,Married,,,10030.0,Business,Employed,17,Good,0.5638658312729875,280719.0,,South Maureenburgh,VI,Saint Helena,4.0,1,Low
38,Male,PhD,Divorced,,,24788.0,Auto,Self-employed,0,Excellent,0.3987419145186777,90959.0,2.0,South Stephen,VA,Jordan,,2,Low
25,Non-binary,Master's,Divorced,79789.0,688.0,30286.0,Business,Self-employed,14,Fair,0.32038334483404207,,0.0,North Lindsey,HI,Antigua and Barbuda,4.0,0,High
32,Non-binary,High School,Single,99008.0,647.0,39888.0,Home,Employed,13,Poor,0.24810006729750342,68405.0,,Pierceland,AZ,Mauritius,2.0,1,Low
37,Female,High School,Widowed,39014.0,680.0,24157.0,Auto,Employed,18,Poor,0.39344638114117114,145216.0,2.0,Port Peterville,ME,Holy See (Vatican City State),0.0,2,Low
45,Female,PhD,Single,101109.0,623.0,36811.0,Personal,Unemployed,6,Excellent,0.47858317261204775,,1.0,Melissafort,MH,Bhutan,0.0,1,Medium
66,Non-binary,Bachelor's,Widowed,55059.0,689.0,49733.0,Home,Unemployed,12,Poor,0.5431232853552765,102798.0,2.0,Elizabethfort,DE,Uganda,1.0,2,High
46,Non-binary,PhD,Married,23145.0,684.0,46439.0,Home,Employed,17,Excellent,0.2432465805988083,147416.0,2.0,South Marilynmouth,MS,Fiji,,0,Low
42,Male,High School,Married,102054.0,753.0,38443.0,Personal,Unemployed,9,Fair,0.43395715603953167,192712.0,1.0,Millermouth,AS,Niue,,0,Medium
65,Non-binary,PhD,Divorced,55777.0,783.0,39855.0,Personal,Self-employed,13,Fair,0.41628201551834554,191109.0,1.0,Nicholasberg,IN,Morocco,1.0,0,Medium
19,Male,Bachelor's,Married,66454.0,,37403.0,Business,Employed,12,Poor,0.3050451225652485,149916.0,3.0,West Jennifer,SD,Bahamas,4.0,2,Medium
51,Female,Master's,Widowed,35577.0,688.0,40049.0,Personal,Unemployed,5,Poor,0.3942103811341343,29717.0,2.0,New Shirleyburgh,VI,Lebanon,4.0,2,Low
23,Non-binary,Bachelor's,Married,,775.0,17138.0,Personal,Self-employed,16,Poor,0.40001439997864086,,1.0,Brownmouth,NY,Lesotho,1.0,0,Medium
61,Non-binary,Bachelor's,Widowed,91610.0,,13516.0,Home,Employed,14,Good,0.3997301199994572,115116.0,4.0,Evanston,UT,Morocco,0.0,1,Low
40,Non-binary,Master's,Married,76908.0,692.0,43211.0,Auto,Unemployed,9,Good,0.4419091849937331,276380.0,0.0,Port Julie,ME,Burundi,3.0,1,Low
24,Non-binary,Bachelor's,Widowed,107636.0,647.0,29516.0,Home,Unemployed,8,Excellent,0.25820455466511083,267368.0,3.0,Haydenmouth,SD,Palestinian Territory,4.0,1,Low
47,Non-binary,Bachelor's,Widowed,88225.0,698.0,5308.0,Personal,Unemployed,4,Poor,0.48236372675055916,299886.0,0.0,Nicolebury,NH,Jordan,3.0,1,Low
24,Non-binary,Bachelor's,Married,94159.0,,46264.0,Auto,Employed,1,Fair,0.1859556490280352,,0.0,Markland,VT,Saint Kitts and Nevis,1.0,0,Low
54,Female,High School,Divorced,53427.0,742.0,45897.0,Auto,Self-employed,16,Fair,0.3814024457512999,136504.0,3.0,North Gary,AR,Sudan,1.0,0,Low
59,Male,High School,Single,116422.0,709.0,29756.0,Personal,Employed,1,Good,0.3317907981776138,152902.0,,Jeanburgh,ME,Luxembourg,3.0,0,Low
43,Male,High School,Single,54890.0,675.0,,Business,Self-employed,12,Poor,0.40763521921190427,180890.0,4.0,Lake Sharonmouth,KS,Hungary,2.0,1,Medium
34,Non-binary,Bachelor's,Widowed,95079.0,794.0,48210.0,Personal,Unemployed,17,Poor,0.49943490887977404,58602.0,2.0,Mossside,DE,Guinea,1.0,0,Low
30,Male,PhD,Divorced,,769.0,31783.0,Home,Self-employed,5,Fair,0.45634025550117086,143713.0,3.0,Taylortown,NY,Papua New Guinea,,2,High
45,Non-binary,Master's,Single,,754.0,32731.0,Home,Unemployed,6,Excellent,0.34363592351407024,232456.0,0.0,South Renee,NY,British Virgin Islands,2.0,0,Medium
68,Male,Master's,Widowed,64415.0,675.0,42448.0,Home,Unemployed,15,Poor,0.5773409918893065,166836.0,1.0,North Melissa,WV,Antarctica (the territory South of 60 deg S),2.0,2,Low
19,Female,Bachelor's,Married,82150.0,636.0,15427.0,Home,Unemployed,19,Fair,0.5987630136414993,288863.0,0.0,Lake Carol,FM,Gambia,2.0,0,Low
42,Female,PhD,Widowed,115484.0,728.0,30956.0,Personal,Self-employed,12,Excellent,0.39657088251510564,180666.0,4.0,Donnabury,AZ,Bhutan,2.0,0,High
37,Non-binary,PhD,Divorced,33890.0,652.0,49617.0,Personal,Employed,8,Good,0.30100816820509113,271452.0,0.0,East Adamborough,PA,Honduras,1.0,1,Low
49,Female,High School,Widowed,,610.0,26065.0,Auto,Self-employed,5,Good,0.5878481901366149,284637.0,2.0,New Amanda,TN,Guyana,3.0,2,Low
69,Non-binary,High School,Divorced,77520.0,641.0,,Home,Employed,1,Fair,0.40709648102080764,167755.0,0.0,Daleland,VT,Zimbabwe,0.0,2,Low
41,Non-binary,Master's,Single,84274.0,743.0,6381.0,Home,Employed,18,Poor,0.1039668710489863,251976.0,3.0,Ryanstad,KY,Austria,4.0,2,Low
