medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality_code,nationality,nationality_long,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team,is_medallist
2024-08-09,Bronze Medal,3.0,ENDEMANN Vivien,Female,GER,Germany,Germany,GER,Germany,Germany,Germany,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000200--,2001-08-07,1880610,FBLWTEAM11--GER01,True
2024-08-09,Bronze Medal,3.0,RAUCH Felicitas,Female,GER,Germany,Germany,GER,Germany,Germany,Germany,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000200--,1996-04-30,1880571,FBLWTEAM11--GER01,True
2024-08-09,Bronze Medal,3.0,ANYOMI Nicole,Female,GER,Germany,Germany,GER,Germany,Germany,Germany,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000200--,2000-02-10,1880578,FBLWTEAM11--GER01,True
2024-08-09,Gold Medal,1.0,VEENENDAAL Anne,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1995-09-07,1971974,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,FOKKE Luna Noa,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2001-03-09,1971927,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,MOES Freeke,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1998-11-29,1971955,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,POST Lisa,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-01-27,1971960,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,de WAARD Xan,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1995-11-08,1971978,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,JANSEN Yibbi,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-11-18,1971940,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,van LAARHOVEN Renee,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1997-10-15,1971948,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,ALBERS Felice,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-12-27,1971903,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,VERSCHOOR Maria,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1994-04-22,1971975,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,KOOLEN Sanne,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1996-03-23,1971945,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,MATLA Frederique,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1996-12-28,1971950,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,BURG Joosje,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1997-07-29,1971919,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,JOCHEMS Marleen,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2000-01-24,1971942,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,SANDERS Pien,Female,NED,Netherlands,Netherlands,,,,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1998-06-11,1971965,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,VEEN Marijn,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1996-11-18,1971973,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,NUNNINK Laura,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1995-01-26,1971958,HOCWTEAM11--NED01,True
2024-08-09,Gold Medal,1.0,DICKE Pien,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-08-28,1971923,HOCWTEAM11--NED01,True
2024-08-09,Silver Medal,2.0,YE Jiao,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1994-10-21,1926915,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,GU Bingfeng,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1994-01-25,1926896,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,YANG Liu,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1998-09-01,1926914,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,ZHANG Ying,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1998-08-29,1926920,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,CHEN Yi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1997-01-28,1926893,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,MA Ning,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2000-09-29,1926908,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,LI Hong,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-05-31,1926901,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,OU Zixia,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1995-09-24,1926909,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,DAN Wen,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-06-14,1926894,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,ZOU Meirong,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2000-09-01,1926923,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,HE Jiangxin,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1997-08-19,1926898,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,FAN Yunxia,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2002-12-07,1926895,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,CHEN Yang,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1997-02-15,1926926,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,XU Wenyu,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1995-12-06,1926912,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,ZHONG Jiaqi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,1999-09-23,1926922,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,TAN Jinzhuang,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2003-01-27,1926910,HOCWTEAM11--CHN01,True
2024-08-09,Silver Medal,2.0,YU Anhui,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000100--,2001-04-30,1926916,HOCWTEAM11--CHN01,True
2024-08-09,Bronze Medal,3.0,TOCCALINO Sofia,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1997-03-20,1538304,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,GORZELANY Agustina,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1996-03-11,1538274,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,RAPOSO RUIZ de los LLANOS Valentina,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,2003-01-28,1538294,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,ALONSO Agostina,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1995-10-01,1538253,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,ALBERTARRIO Agustina,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1993-01-01,1538244,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,GRANATTO Maria,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1995-04-21,1538276,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,COSENTINO Cristina,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1997-12-22,1538266,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,SANCHEZ MOCCIA Rocio,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1988-08-02,1538295,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,SAUZE VALDEZ Victoria,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1991-07-21,1538299,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,CAIRO Sofia,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,2002-10-08,1538261,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,TRINCHINETTI Eugenia,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1997-07-17,1538305,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,CASAS Lara,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,2004-06-22,1538262,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,CASTELLARO MORELLO Juana,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,2005-03-29,1538263,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,CAMPOY Maria,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1990-10-06,1538260,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,JANKUNAS Julieta,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,1999-01-20,1538277,HOCWTEAM11--ARG01,True
2024-08-09,Bronze Medal,3.0,DIAZ de ARMAS Zoe,Female,ARG,Argentina,Argentina,ARG,Argentina,Argentina,Argentina,W,Hockey,Women,HTEAM,/en/paris-2024/results/hockey/women/fnl-000200--,2006-06-05,1900397,HOCWTEAM11--ARG01,True
2024-08-09,Gold Medal,1.0,FAN Zhendong,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,1997-01-22,1902295,TTEMTEAM----CHN01,True
2024-08-09,Gold Medal,1.0,MA Long,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,1988-10-20,1902300,TTEMTEAM----CHN01,True
2024-08-09,Gold Medal,1.0,WANG Chuqin,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,2000-05-11,1902301,TTEMTEAM----CHN01,True
2024-08-09,Silver Medal,2.0,KALLBERG Anton,Male,SWE,Sweden,Sweden,SWE,Sweden,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,1997-08-17,1563381,TTEMTEAM----SWE01,True
2024-08-09,Silver Medal,2.0,KARLSSON Kristian,Male,SWE,Sweden,Sweden,SWE,Sweden,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,1991-08-06,1563386,TTEMTEAM----SWE01,True
2024-08-09,Silver Medal,2.0,MOREGARD Truls,Male,SWE,Sweden,Sweden,SWE,Sweden,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,2002-02-16,1563390,TTEMTEAM----SWE01,True
2024-08-09,Bronze Medal,3.0,GAUZY Simon,Male,FRA,France,France,FRA,France,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,1994-10-25,1889178,TTEMTEAM----FRA01,True
2024-08-09,Bronze Medal,3.0,LEBRUN Alexis,Male,FRA,France,France,FRA,France,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,2003-08-27,1889176,TTEMTEAM----FRA01,True
2024-08-09,Bronze Medal,3.0,LEBRUN Felix,Male,FRA,France,France,FRA,France,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,2006-09-12,1889177,TTEMTEAM----FRA01,True
2024-08-09,Bronze Medal,3.0,ANDERSON Matthew,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1987-04-18,1917987,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,AVERILL Taylor,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1992-03-05,1917988,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,CHRISTENSON Micah,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1993-05-08,1917991,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,DEFALCO Torey,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1997-04-10,1917993,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,HOLT Maxwell,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1987-03-12,1918000,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,JAESCHKE Thomas,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1993-09-04,1918002,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,JENDRYK II Jeffrey,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1995-09-15,1918003,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,MA'A Micah,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1997-04-16,1917982,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,MUAGUTUTIA Garrett,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1988-02-26,1918007,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,RUSSELL Aaron,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1993-06-04,1918009,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,SHOJI Erik,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1989-08-24,1918011,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,SMITH David,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1985-05-15,1918012,VVOMTEAM6---USA01,True
2024-08-09,Bronze Medal,3.0,ENSING Kyle,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,1997-03-06,1917994,VVOMTEAM6---USA01,False
2024-08-10,Gold Medal,1.0,WANG Liuyi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,1997-01-16,1908852,SWAWTEAM2---CHN01,True
2024-08-10,Gold Medal,1.0,WANG Qianyi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,1997-01-16,1908853,SWAWTEAM2---CHN01,True
2024-08-10,Silver Medal,2.0,SHORTMAN Kate,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,2001-11-19,1544151,SWAWTEAM2---GBR01,True
2024-08-10,Silver Medal,2.0,THORPE Isabelle,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,2001-03-04,1980935,SWAWTEAM2---GBR01,True
2024-08-10,Bronze Medal,3.0,de BROUWER Bregje,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,1999-03-09,1972513,SWAWTEAM2---NED01,True
2024-08-10,Bronze Medal,3.0,de BROUWER Noortje,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,1999-03-09,1972512,SWAWTEAM2---NED01,True
2024-08-10,Gold Medal,1.0,BAILEY Christopher,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,2000-05-29,1960604,ATHM4X400M--USA01,True
2024-08-10,Gold Medal,1.0,BENJAMIN Rai,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1997-07-27,1960684,ATHM4X400M--USA01,True
2024-08-10,Gold Medal,1.0,DEADMON Bryce,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1997-03-26,1960590,ATHM4X400M--USA01,True
2024-08-10,Gold Medal,1.0,HALL Quincy,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1998-07-31,1960177,ATHM4X400M--USA01,False
2024-08-10,Gold Medal,1.0,LINDSEY Courtney,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1998-11-18,1965202,ATHM4X400M--USA01,False
2024-08-10,Gold Medal,1.0,NORMAN Michael,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1997-12-03,1965289,ATHM4X400M--USA01,False
2024-08-10,Gold Medal,1.0,NORWOOD Vernon,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,1992-04-10,1960111,ATHM4X400M--USA01,True
