code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports
1950500,True,RAMSEY Ariana,RAMSEY A,Ariana RAMSEY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,63.0,['Rugby Sevens'],['Women'],2000-03-25,"PHILADELPHIA, PA",United States,"SAN DIEGO, CA",United States,,,"Athlete, personal trainer","Graduated with a Bachelor's degree (2022) in Economics from Dartmouth College (Hanover, NH, USA)","Father, Andrew (deceased 2020)","English, French, Mandarin",National: Emilie Bydwell (USA),She and her friend signed up for a high school rugby session,,"Her father, Andrew. ""He was always supportive whatever I was doing. If I wanted to wrestle, he didn't care. He was at every meet, at every game. If I wanted to do anything out of the ordinary, he was backing me. Anything.""","""Whatever goal you want to achieve, just keep working hard and you will achieve it.""  (YouTube, 31 May 2021)",,,"Cheerleading: Competed in the Cheerleading World Championships.</p><p>Athletics: Was a promising track and field athlete and qualified for the Penn Relays, but opted not to compete"
1950501,True,ROVETTI Steph,ROVETTI S,Steph ROVETTI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,63.0,['Rugby Sevens'],['Women'],1991-10-02,"RENO, NV",United States,"SAN DIEGO, CA",United States,Steph,"Running, hiking with her dog, waterskiing, snowboarding, pottery","Athlete, director of operations for the University of San Diego's basketball programme","Graduated with a Bachelor's degree in Public Health from Brigham Young University (Provo, UT, USA) and a Master's in Public Administration from California State University (Fresno, CA, USA)","Father, David. Mother, Diana. Brother, Jack. Sisters, Morgan, Jillian and Emily",English,National: Emilie Bydwell (USA),"While at Fresno State University, she was a basketball player but had exhausted her eligibility to compete in the sport and switched to rugby sevens",,Her brother Jack,,"Sister, Morgan Rovetti (rugby union, 15-a-side), represented USA at U20 level",,Basketball: Was a member of the Bingham Young University team that made the final 16 in the NCAA Tournament in 2013/14 season.</p><p>Athletics: Was named Runner of the Year in the state of Nevada in 2008
1950502,True,SEDRICK Alex,SEDRICK A,Alex SEDRICK,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160.0,62.0,['Rugby Sevens'],['Women'],1998-02-28,"SALT LAKE CITY, UT",United States,,,"Spiff. It came from her gymnastics coach at high school. ""He was like, ‘oh, that’s like, spiffy all the time'."" (ksltv.com, 26 Jun 2024)",,Athlete,"Graduated with a Bachelor's degree in Biopsychology from Life University (Marietta, GA, USA)","Husband, Keagan. Mother, Melissa. Brother, Jordan and Ethan",English,National: Emilie Bydwell (USA),She took up the sport on the suggestion of the sister of a teammate in her volleyball squad,,,,,,
1950504,True,SULLIVAN Sammy,SULLIVAN S,Sammy SULLIVAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,163.0,65.0,['Rugby Sevens'],['Women'],1998-05-22,"FAYETTEVILLE, NC",United States,,,,,Athlete,"Studied Computer Science at Army West Point (NY, USA)","Twin brother, Jackson",English,National: Emilie Bydwell (USA),"She grew up playing football (soccer) and wanted to play at Army West Point but when that did not work out, she was snapped up by the rugby coach Bill LeClerc. She liked the idea of playing as it was emulating who was a rugby player in the army",,,,,,
1950505,True,TAPPER Naya,TAPPER N,Naya TAPPER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,79.0,['Rugby Sevens'],['Women'],1994-08-03,"BEAUFORT, SC",United States,"CHULA VISTA, CA",United States,Nayaonfiya,"Shopping, spending time with family, dancing, listening to music",Athlete,"Graduated with a Bachelor's degree in Science, Sport Studies at University of North Carolina (Chapel Hill, USA)","Mother, Juanita","English, Spanish",National: Emilie Bydwell (USA),Initially wanted to play American football at high school but they did not allow female players. She was introduced to rugby at a beginner session at university,"Sprinter Usain Bolt (JAM), eight-time Olympic champion (two in 2008, three in 2012, three in 2016);14-time world championship medallist (11 gold, two silver, one bronze).</p><p>Tennis player Serena Williams (USA), winner of 23 Grand Slam singles titles, 2012 Olympic singles champion, three-time Olympic doubles champion (2000, 2008, 2012)",,,,,Rugby union (15-a-side): Represented USA at the 2017 World Cup in Ireland
1950527,True,BAKER Perry,BAKER P,Perry BAKER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185.0,80.0,['Rugby Sevens'],['Men'],1986-06-29,"NEW SMYRNA BEACH, FL",United States,"SAN DIEGO, CA",United States,Speedstick,,"Athlete, business owner","Graduated with a Bachelor's degree in Criminal Justice Law Enforcement from Fairmont State University (WV, USA)","Wife, Brittany. He has three sons. Father, Dallas Snr. Mother, Lolita. Brother, Dallas Jnr",English,National: Mike Friday (GBR),"He began playing rugby after a knee injury cut short his American football career. In 2014 he was invited to train with the US rugby sevens team. ""I gave myself a year. I was getting older and I actually needed to work and make money. So it was rough, sometimes, but (coach) Paul Holmes told me to stick with it."" (HSBC YouTube channel)",,,,"Brother, Dallas Baker (American football), was a member of the 2009 Pittsburgh Steelers squad that won the Super Bowl in the National Football League. </p><p>Uncle, Wes Chandler (American football), played 150 games in the National Football League in the 1970s and 1980s with New Orlean Saints, San Diego Chargers and San Francisco 49ers",,American football: Played American football at Fairmont State University and in the Arena Football League with Pittsburgh Power
1950528,True,BIZER Orrin,BIZER O,Orrin BIZER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,189.0,97.0,['Rugby Sevens'],['Men'],2000-12-13,"THE WOODLANDS, TX",United States,,,,,Athlete,"Graduated with a Bachelor's degree in Exercise Science from Life University (Marietta, GA, USA)","Father, John. Mother, Maureen. Brother, Eugene. Sisters, Meya and Frankie",English,National: Mike Friday (GBR),,,,,"Sister, Meya (rugby unions, sevens and 15-a-side): Represented the USA in the Sevens World Series and at a two 15-a-side World Cups in 2014 and 2022",,
1950532,True,CHANNEL Adam,CHANNEL A,Adam CHANNEL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,205.0,95.0,['Rugby Sevens'],['Men'],1997-01-16,,,"SAN DIEGO, CA",United States,,,Athlete,,,English,,His family from New Zealand introduced him to the sport,,,,,,
1950534,True,CUMMINGS Aaron,CUMMINGS A,Aaron CUMMINGS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188.0,90.0,['Rugby Sevens'],['Men'],1997-07-01,"GRAND HAVEN, MI",United States,"CHULA VISTA, CA",United States,AC,,Athlete,"Studied Business Administration at Davenport University (Kent County, MI, USA)",,English,National: Mike Friday (GBR),,,,,,,Rugby union (15-a-side): Played for the Dallas Jackals in Major League Rugby
1950536,True,ESDALE Malacchi,ESDALE M,Malacchi ESDALE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188.0,86.0,['Rugby Sevens'],['Men'],1995-05-04,"NEWARK, DE",United States,"SAN DIEGO, CA",United States,Mal,,Athlete,,"Wife, Paula. Father, Jeff (deceased). Mother, Danielle. Brothers, Isaiah, Noah and Nikolas",English,National: Mike Friday (GBR),"A gifted athlete, he moved from Delaware to Florida for high school to pursue a career in professional sports and lived with his grandmother  He tried to secure an American football scholarship for college without success and eventually landed at the University of Central Florida in Orlando where he returned to playing rugby",,,,,,Rugby union (15-a-side): Played for the Houston SabreCats in Major League Rugby
1950538,True,FUALA'AU Naima,FUALA'AU N,Naima FUALA'AU,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,85.0,['Rugby Sevens'],['Men'],1998-06-17,"HAYWARD, CA",United States,,,,,Athlete,,"Mother, Faimafili",English,National: Mike Friday (GBR),,,,,,,Rugby union (15-a-side): Played with San Diego Legion in Major League Rugby
1950539,True,HUGHES Madison,HUGHES M,Madison HUGHES,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,79.0,['Rugby Sevens'],['Men'],1992-10-26,EPSOM,Great Britain,"SAN FRANCISCO, CA",United States,Maddy,"Golf, reading and trivia",Athlete,"Graduated with a Bachelor's degree (2015) in History from Dartmouth College (Hanover, NH, USA) and studying a Master's in Business Administration from Stanford University (San Francisco, CA, USA)","Father, Stuart. Mother, Kathy",English,National: Mike Friday (GBR),"He also played cricket and football in high school before deciding to focus on rugby sevens. ""I remember going to the London (World Series) Sevens when I was young and dreaming of playing in it one day. When I began playing rugby I remember running down the sideline and everyone trying to catch me and no one could. I remember it happened two times in one game. That was when I was like, 'Wow, this is awesome'."" (usa.rugby, 22 Jul 2018)",,,,,,"Rugby union (15-a-side): Has represented USA, making his debut in 2016 against Romania. He also previously represented England at U16 level, and has played the sport for Dartmouth College (Hanover, NH, USA)"
1950541,True,LACAMP Lucas,LACAMP L,Lucas LACAMP,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,178.0,88.0,['Rugby Sevens'],['Men'],2001-06-04,HONG KONG,"Hong Kong, China","LOS ANGELES, CA",United States,,,Athlete,"Graduated with a Bachelor's degree in Political Science and French from the University of California (Los Angeles, USA)","Father, Philippe. Mother, Dawn. Sister, Maya","English, French",National: Mike Friday (GBR),,,,,,,Rugby union (15-a-side): Represented Hong Kong at the 2019 World Rugby U20 Trophy tournament in Brazil
1950549,True,TOMASIN Steve,TOMASIN S,Steve TOMASIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,86.0,['Rugby Sevens'],['Men'],1994-09-25,"REDDING, CA",United States,"CHULA VISTA, CA",United States,Steve,"Backpacking, snowboarding and travelling",Athlete,"Graduated with a Bachelor's degree in Project Management from DeVry University (Lisle, IL, USA)",,English,National: Mike Friday (GBR),"He grew up around rugby as his uncles and cousins played the sport. After high school, he was invited to try out for the San Diego State football team, but due to his height he did not think he would make the team, so he focused on rugby instead. He initially played with the Santa Rosa Rugby Club before playing at college",,,,,,Rugby union (15-a-side): Represented USA in two internationals
1950551,True,TUPUOLA Marcus,TUPUOLA M,Marcus TUPUOLA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,178.0,85.0,['Rugby Sevens'],['Men'],1995-10-05,"CARSON, CA",United States,,United States,,Cooking,Athlete,"Earned a Bachelor's degree in Mathematics with honours (2018) from Notre Dame College (South Euclid, OH, USA)","Mother, Monica",English,National: Mike Friday (GBR),,,,,,,
1950552,True,UNUFE Maka,UNUFE M,Maka UNUFE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,181.0,96.0,['Rugby Sevens'],['Men'],1991-09-28,"PROVO, UT",United States,,,Maka,,Athlete,,"Wife, Rebekah. Four children. Father, Kisi. Mother, Leslie. Brothers, Maka, Havea, Keoki, and Kamehameha. Sister, Chaunze",English,National: Mike Friday (GBR),"He played American football at high school before he dropped out, got married and started a family. He thought about completing his high school diploma at a community college but kept putting it off before moving to Salt Lake City where his cousins recruited him to the local rugby team, Utah Warriors",,,,,,
1950553,True,VI Pita,VI P,Pita VI,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,200.0,85.0,['Rugby Sevens'],['Men'],2002-01-31,"SACRAMANTO, CA",United States,,,,,Athlete,,,English,,,,,,,,"American football: Played collegiately at the University of San Mateo (CA, USA)"
1950556,True,WILLIAMS Kevon,WILLIAMS K,Kevon WILLIAMS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,84.0,['Rugby Sevens'],['Men'],1991-06-07,"HOUSTON, TX",United States,,,,,Athlete,"Graduated with a Bachelor's degree in Computer Science at New Mexico Highlands University (Las Vegas, NM, USA) and a Master's in Business Administration from DeVry University (Lisle, IL, USA)","Wife, Marissa. Two children",English,National: Mike Friday (GBR),"He played American football at university before taking up rugby. ""After I was finished playing college football I needed another year to graduate so took up rugby. Initially it was a hobby but I turned out to like it. I liked the offensive and defensive side to the sport. In American football you're restricted to one position."" (teamusa.org, 18 Jul 2018)",,,"""Rugby is a gentleman's game played by barbarians."" (myInfo)",,,
