date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1906519,FOESTER Alexandra,Person,GER,Germany,1.0,7:23.53,TIME,,,,3
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1964500,KLIMOVICH Tatsiana,Person,AIN,AIN,2.0,7:25.61,TIME,,+2.08,,5
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1977658,JANZEN Aurelia-Maxima Katharina,Person,SUI,Switzerland,3.0,7:27.01,TIME,,+3.48,,2
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1558203,LOBNIG Magdalena,Person,AUT,Austria,4.0,7:30.54,TIME,,+7.01,,1
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1538627,PRAKATEN Anna,Person,UZB,Uzbekistan,5.0,7:33.57,TIME,,+10.04,,4
2024-08-03T10:03:34+02:00,ROWWSCULL1------------FNL-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,1879804,DIAZ RIVAS Virginia,Person,ESP,Spain,6.0,7:34.61,TIME,,+11.08,,6
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1965558,FLORIJN Karolien,Person,NED,Netherlands,1.0,7:17.28,TIME,,,,3
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1927027,TWIGG Emma,Person,NZL,New Zealand,2.0,7:19.14,TIME,,+1.86,,4
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1941956,SENKUTE Viktorija,Person,LTU,Lithuania,3.0,7:20.85,TIME,,+3.57,,5
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1945694,RIGNEY Tara,Person,AUS,Australia,4.0,7:21.38,TIME,,+4.10,,2
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1944710,KOHLER Kara,Person,USA,United States,5.0,7:25.07,TIME,,+7.79,,6
2024-08-03T10:29:30+02:00,ROWWSCULL1------------FNL-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,1565037,ANGELOVA Desislava,Person,BUL,Bulgaria,6.0,7:33.19,TIME,,+15.91,,1
